LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509892121852,win,98926509884398584,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509884398584,loss,99294153824386385,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509884398584,loss,99294153828264740,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509885559666,win,98926509892121852,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509885559666,loss,99294153824386385,win,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,99294153828264740,win,98926509885559666,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509892121852,win,99294153824386385,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98926509892121852,win,99294153828264740,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,99294153828264740,win,99294153824386385,loss,
LCS,2020-01-24,2020-04-20,103462439438682788,Regular Season,98767991860392497,win,103461966951059521,loss,
